transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
13743,83,3202,8/23/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36367
13827,83,1643,11/22/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
14280,83,3205,1/3/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
14424,83,914,9/15/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,34079
14429,83,2795,9/30/2017,,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
14493,83,2408,8/13/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
14510,83,1233,4/17/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36367
14561,83,2755,4/15/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,34079
14606,83,2938,1/30/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,40303
14806,83,2169,9/4/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
15034,83,1374,3/25/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
15238,83,1779,8/18/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,40303
15245,83,2450,2/22/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38482
15354,83,1530,6/5/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
15412,83,1270,2/19/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
15492,83,2765,3/24/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38206
15571,83,1917,5/26/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38206
15806,83,3354,7/1/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38339
15868,83,176,2/20/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
15880,83,327,1/30/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
16122,83,1494,8/9/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,42218
16245,83,2788,1/25/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
16276,83,933,2/6/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,35667
16292,83,685,6/12/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
16441,83,732,6/6/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
16461,83,3108,10/30/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
16531,83,2263,11/25/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38206
16868,83,1053,8/13/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,35667
16879,83,581,11/7/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36145
16919,83,3002,9/12/2017,,Approved,Solex,Touring,medium,large,2083.94,$675.03,38206
17388,83,2475,3/17/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
17391,83,371,9/20/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
17465,83,2624,6/28/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,35667
17868,83,1056,6/18/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
17945,83,1789,4/5/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,40303
18329,83,753,12/15/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36367
18439,83,615,3/9/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
18469,83,728,6/20/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,34079
18552,83,1609,4/5/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,34079
18789,83,3168,4/11/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,40303
19233,83,1208,8/31/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
19298,83,1937,5/18/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
19539,83,2565,10/20/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38206
19597,83,571,10/19/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
81,84,759,10/7/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
85,84,2434,2/13/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
112,84,779,10/9/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
127,84,2503,3/16/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38482
135,84,1788,10/17/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
345,84,1614,3/21/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
429,84,683,12/15/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
456,84,1588,1/30/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,42105
518,84,1996,11/25/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
523,84,2234,1/7/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
595,84,825,1/12/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
648,84,485,10/16/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
910,84,3285,12/11/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
1010,84,1731,5/23/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,42710
1080,84,2134,9/19/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
1198,84,690,8/8/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
1201,84,3241,5/25/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38206
1504,84,2382,5/10/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626
1781,84,2287,7/24/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
2190,84,2732,12/14/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
2288,84,3262,3/23/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
2334,84,2991,7/6/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
2410,84,1650,4/7/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
2495,84,3185,2/9/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
2534,84,5,5/3/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626
2600,84,946,1/21/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
2780,84,225,11/23/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
2903,84,629,3/8/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
3190,84,489,7/14/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
3262,84,1946,3/14/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
3372,84,2056,4/29/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
3462,84,2188,10/21/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
3813,84,2963,11/5/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626
3920,84,832,9/13/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
3953,84,1129,3/2/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38206
3955,84,2559,8/29/2017,,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
4123,84,1692,8/25/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,36367
4294,84,872,7/12/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
4414,84,2214,1/8/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
4462,84,2474,10/27/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,42105
4707,84,2108,1/23/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
4709,84,1429,5/23/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
4779,84,340,11/30/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
4949,84,906,1/16/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
5183,84,847,1/6/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
5486,84,682,5/25/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
5503,84,902,11/18/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
5521,84,3359,4/21/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
5549,84,3188,8/9/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
5629,84,2683,12/14/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
5654,84,334,11/4/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
5717,84,649,8/17/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
5746,84,2877,3/18/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
5751,84,1025,4/23/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
5823,84,410,2/10/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
5984,84,999,10/7/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,42696
6181,84,177,2/7/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
6206,84,2717,6/13/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
6561,84,1074,2/6/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
6609,84,3248,3/16/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
6713,84,1706,10/8/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,40553
6750,84,3244,10/2/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
6760,84,1213,4/17/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
6798,84,2919,1/23/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
6908,84,1364,1/30/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
6913,84,306,8/18/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
7093,84,29,8/22/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
7124,84,2162,3/11/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,34996
7317,84,3080,8/26/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
7733,84,1801,10/6/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
7849,84,831,4/28/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
7860,84,1086,5/6/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,36145
8080,84,716,6/25/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
8100,84,2018,3/13/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
8191,84,267,1/18/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
8225,84,2826,1/14/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
8299,84,115,10/20/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
8328,84,2634,1/25/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
8393,84,264,8/22/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
8400,84,2752,5/10/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
8420,84,2722,7/31/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
8852,84,2685,10/26/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
8853,84,3264,2/24/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38482
8973,84,2573,11/15/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
9236,84,895,3/6/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
9275,84,2570,3/10/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
9336,84,3479,5/26/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
9462,84,2009,11/9/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
9465,84,332,3/17/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
9471,84,687,12/22/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
9717,84,2806,2/1/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
9826,84,1255,4/21/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
9981,84,2309,11/7/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
10019,84,499,5/17/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
10056,84,478,1/6/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
10099,84,886,5/8/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
10285,84,2405,3/10/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
10534,84,691,4/13/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38206
10561,84,563,8/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626
10592,84,966,9/18/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,34996
10978,84,320,12/18/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
11181,84,844,2/1/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
11250,84,1199,11/17/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626
11319,84,504,4/17/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
11692,84,3434,4/30/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
11693,84,2945,7/7/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
11735,84,1624,10/23/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
11785,84,3319,5/21/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
11837,84,2646,9/2/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
11953,84,3232,4/20/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
11956,84,1250,5/7/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
12025,84,2279,5/5/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
12032,84,2706,4/27/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
12263,84,908,12/26/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
12370,84,3223,11/23/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38206
12468,84,3251,6/26/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
12568,84,2804,1/28/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
12797,84,1106,7/30/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
12949,84,1240,12/11/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,36367
13137,84,3420,7/24/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
13172,84,1519,12/22/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,37499
13308,84,1412,6/1/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,36367
13455,84,3400,7/26/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
13624,84,196,5/22/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
13653,84,311,10/30/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
13684,84,3188,9/5/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
13732,84,2126,2/2/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
13863,84,3232,1/6/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
14158,84,2643,1/27/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
14300,84,1256,9/15/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
14461,84,401,3/17/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
14501,84,3104,1/29/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,36145
14544,84,1511,4/7/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
14563,84,1405,6/17/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,40553
14839,84,3407,8/22/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
14854,84,820,3/22/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
14876,84,232,7/19/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
14972,84,1331,12/25/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
15483,84,448,3/4/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
15558,84,2162,11/7/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
15850,84,559,10/11/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
15860,84,2810,4/1/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
16246,84,2786,4/6/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
16283,84,3401,7/21/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38482
16379,84,2165,4/4/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
16402,84,2897,1/22/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
16500,84,1769,10/3/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38482
16789,84,2201,4/25/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,36367
16926,84,2657,6/27/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
17061,84,2517,3/7/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
17099,84,2622,7/8/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
17254,84,1805,10/1/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
17263,84,850,2/23/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
17275,84,998,1/8/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
17415,84,165,3/23/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
17461,84,2678,3/22/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
17691,84,562,8/31/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
17840,84,1797,5/13/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
17950,84,186,8/6/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
18006,84,3352,8/28/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
18191,84,2608,10/30/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,36367
18208,84,1291,1/20/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
18218,84,1050,10/23/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38206
18899,84,1319,7/7/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
18912,84,2156,8/20/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
19012,84,3398,1/26/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,34996
19084,84,2826,7/23/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
19194,84,839,4/25/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
19224,84,136,10/5/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,34996
19229,84,3365,7/17/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
19284,84,2438,3/9/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
19610,84,658,8/9/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
19635,84,2728,12/23/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
19692,84,3337,12/18/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
19789,84,1194,3/10/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
19901,84,1790,2/5/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
19933,84,205,7/11/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
510,85,3073,4/23/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
610,85,3482,10/20/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36833
611,85,368,12/6/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
754,85,1192,9/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
838,85,2288,10/20/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
914,85,2537,10/29/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,37626
1099,85,355,3/15/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36367
1113,85,990,12/19/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,35667
1163,85,2667,8/29/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,38482
1301,85,1893,11/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
1408,85,1001,2/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
1610,85,2260,12/13/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
1843,85,892,1/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,38206
1965,85,3126,11/6/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
1991,85,769,9/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36334
2057,85,1657,6/18/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
2133,85,2694,12/1/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
2201,85,3016,9/14/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,34527
2212,85,1076,10/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
2338,85,1983,3/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36367
2710,85,885,12/23/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
2768,85,1263,11/18/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
2784,85,1619,7/28/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36367
2786,85,127,12/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
2979,85,9,3/6/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36367
3149,85,303,11/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36367
3375,85,3484,9/19/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,40618
3408,85,3377,6/16/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,38206
3589,85,2586,1/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,35667
3660,85,75,8/21/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
3870,85,1368,1/5/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
3974,85,156,3/1/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
3989,85,660,12/18/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
4179,85,1306,6/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36145
4265,85,3347,9/14/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,35455
4328,85,2344,2/28/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36833
4335,85,1073,3/28/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36145
4647,85,440,8/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
4663,85,262,8/21/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,33429
4796,85,2664,6/22/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
4958,85,2208,6/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
5063,85,181,9/4/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
5124,85,1627,5/13/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
